@relation trainingDataset

@attribute mor0 numeric
@attribute mor1 numeric
@attribute mor2 numeric
@attribute mor3 numeric
@attribute mor4 numeric
@attribute mor5 numeric
@attribute class {c0,c1,c2,c3,c4,c5,c6,c7,c8,c9}

@data
0,2,0,170.019861,1.685203,8105.99096,c5
0,3,1,198.908861,2.011682,13538.297111,c5
0,3,1,200.652861,1.981506,13896.459506,c5
0,2,0,201.206861,2.119719,12258.619978,c5
0,2,0,197.212861,2.104223,12509.460196,c5
0,3,1,190.108861,1.95694,12037.737847,c5
0,2,0,205.324861,2.06861,12950.392482,c5
0,2,0,211.320861,2.09846,13706.803401,c5
0,3,1,214.736861,2.124498,15319.350652,c5
0,3,1,226.462861,2.321903,17572.199943,c5
0,3,1,201.934861,1.940228,12500.566867,c5
0,3,1,189.802861,1.914672,12044.224612,c5
0,3,1,211.254861,2.077313,13534.033707,c5
0,3,1,222.618861,2.251476,14513.159302,c5
0,3,1,175.734861,1.902471,9847.824736,c5
0,3,1,213.644861,2.193381,15399.360539,c5
0,3,1,199.966861,2.039494,13436.646565,c5
0,3,1,193.169861,1.919406,13072.870192,c5
0,3,1,214.884861,2.148545,14945.871904,c5
0,2,0,180.142861,1.685506,10686.689399,c5
0,2,0,185.412861,1.939848,11749.992101,c5
0,2,0,202.760861,2.023512,12496.367184,c5
0,3,1,179.430861,1.921377,11732.825088,c5
0,2,0,199.594861,2.010881,13193.454632,c5
0,3,1,209.732861,2.125253,15496.207243,c5
0,3,1,187.776861,1.804195,10927.117573,c5
0,3,1,195.954861,2.076003,12586.802822,c5
0,3,1,192.108861,1.949183,11871.42647,c5
0,3,1,171.012861,1.948469,9400.383843,c5
0,3,1,205.183861,2.357109,12791.59489,c5
0,2,0,188.132861,1.960233,12290.775144,c5
0,3,1,203.620861,1.972511,12767.03297,c5
0,3,1,185.062861,2.021396,10928.326301,c5
0,2,0,193.416861,1.993648,12062.670463,c5
0,3,1,209.112861,2.031711,14793.934887,c5
0,3,1,213.098861,2.300201,15243.975531,c5
0,3,1,212.470861,2.190048,14876.745098,c5
0,3,1,165.785861,1.814924,9300.109131,c5
0,3,1,191.159861,1.98636,12188.133665,c5
0,3,1,180.548861,1.814374,10620.2555,c5
0,3,1,206.020861,2.297292,13819.734466,c5
0,2,0,182.134861,1.883656,9684.053766,c5
0,3,1,193.820861,1.909364,11318.949009,c5
0,3,1,187.668861,2.00959,10700.893916,c5
0,3,1,217.986861,2.125508,15088.926868,c5
0,2,0,179.076861,1.806472,10529.917055,c5
0,3,1,197.278861,2.054128,12679.956909,c5
0,2,0,169.606861,1.716437,9130.225747,c5
0,3,1,221.658861,2.182271,16295.564274,c5
0,3,1,191.894861,1.871094,11377.510308,c5
1,1,1,147.582861,1.600061,4292.745345,c6
1,1,1,167.272861,1.592477,5751.337094,c6
1,1,1,139.452861,1.332184,3490.171798,c6
1,1,1,130.703861,1.344543,3161.165244,c6
1,1,1,137.872861,1.329343,3504.253132,c6
1,1,1,151.162861,1.542743,4900.632511,c6
1,1,1,171.996861,1.786024,6515.445589,c6
1,1,1,171.326861,1.61913,6641.598612,c6
1,1,1,138.724861,1.516395,3861.449762,c6
1,1,1,152.528861,1.462137,4580.154276,c6
1,1,1,141.528861,1.53556,3979.06929,c6
1,1,1,161.782861,1.629932,5845.270941,c6
1,1,1,136.648861,1.467495,3665.44948,c6
1,1,1,141.462861,1.427947,3822.61863,c6
1,1,1,130.214861,1.317787,2707.995327,c6
1,1,1,133.696861,1.490824,3368.277093,c6
1,1,1,137.220861,1.509045,3737.864996,c6
1,1,1,135.648861,1.462062,3736.662912,c6
1,1,1,133.920861,1.564621,3808.021317,c6
1,1,1,144.804861,1.536273,4127.367857,c6
1,1,1,134.962861,1.377408,3387.866166,c6
1,1,1,149.244861,1.56576,4420.081123,c6
1,2,2,149.890861,1.65977,4528.578862,c6
1,1,1,128.180861,1.303085,2349.582604,c6
1,1,1,136.790861,1.384336,3384.28946,c6
1,1,1,148.450861,1.623929,4380.418535,c6
1,1,1,135.732861,1.339581,3411.370174,c6
1,1,1,133.382861,1.534821,3755.549532,c6
1,1,1,156.952861,1.685543,5663.024169,c6
1,1,1,140.264861,1.510713,4096.720409,c6
1,1,1,138.360861,1.353152,3787.671292,c6
1,2,1,139.850861,1.458158,3524.816504,c6
1,1,1,136.294861,1.45424,3827.672983,c6
1,1,1,137.022861,1.346556,3593.774748,c6
1,1,1,150.204861,1.641882,4521.846761,c6
1,1,1,133.920861,1.564621,3808.021317,c6
1,1,1,142.992861,1.440626,4567.220105,c6
1,1,1,138.558861,1.482644,3905.883497,c6
1,1,1,136.096861,1.438809,3489.152834,c6
1,1,1,140.403861,1.630603,3943.380566,c6
1,1,1,130.678861,1.33456,2708.419536,c6
1,1,1,146.102861,1.51714,4197.467961,c6
1,1,1,131.000861,1.502421,3353.847736,c6
1,1,1,160.144861,1.525486,5962.293154,c6
1,1,1,133.358861,1.370034,3378.034885,c6
1,1,1,140.494861,1.446224,3752.246386,c6
1,1,1,130.942861,1.514323,3510.701878,c6
1,1,1,143.298861,1.432786,4600.991649,c6
1,1,1,136.690861,1.469011,3634.575642,c6
1,2,2,159.598861,1.608955,5502.827209,c6
1,1,1,134.210861,1.3063,3064.863624,c6
1,1,1,139.038861,1.390192,3757.750943,c6
1,1,1,138.700861,1.477798,3694.513743,c6
1,1,1,146.002861,1.667599,4613.043155,c6
1,1,1,135.044861,1.483988,3865.489708,c6
1,1,1,136.938861,1.45077,3536.37416,c6
1,1,1,147.193861,1.46439,3982.201795,c6
1,1,1,131.554861,1.400662,3258.891919,c6
1,1,1,162.286861,1.573958,5573.324353,c6
1,1,1,133.862861,1.420187,3675.347469,c6
1,1,1,137.616861,1.411906,3772.102425,c6
1,1,1,157.770861,1.501162,5613.315099,c6
1,1,1,134.838861,1.442839,3505.648025,c6
1,1,1,138.650861,1.451608,3776.501007,c6
1,1,1,139.386861,1.457308,3729.174202,c6
1,1,1,144.564861,1.368521,4335.968751,c6
1,1,1,135.524861,1.434779,3419.240362,c6
1,1,1,166.546861,1.848482,6782.349521,c6
1,1,1,148.698861,1.583194,4722.321164,c6
1,1,1,169.530861,1.628884,6107.114766,c6
1,1,1,131.960861,1.498641,3091.3223,c6
1,1,1,140.072861,1.389232,3528.483327,c6
1,1,1,130.852861,1.430346,3260.08949,c6
1,1,1,139.618861,1.385586,3607.862021,c6
1,1,1,145.482861,1.596269,4437.112998,c6
1,1,1,161.500861,1.573794,5848.755866,c6
1,1,1,134.052861,1.364553,3101.21277,c6
1,1,1,145.662861,1.514625,3993.685699,c6
1,1,1,133.564861,1.429206,3456.270609,c6
0,3,1,182.069861,1.91811,9708.534719,c6
1,1,1,150.874861,1.702441,4716.158306,c6
1,1,1,131.348861,1.492901,3110.505475,c6
1,1,1,144.108861,1.482439,4300.67317,c6
1,1,1,133.216861,1.508025,3542.638111,c6
1,1,1,140.386861,1.548576,3944.362536,c6
1,1,1,136.872861,1.418415,3703.130347,c6
1,1,1,142.041861,1.518822,4052.288104,c6
1,1,1,133.126861,1.336972,2968.131873,c6
1,1,1,140.214861,1.448171,3921.898227,c6
1,1,1,131.556861,1.430543,3499.257465,c6
1,1,1,141.164861,1.452154,3939.097143,c6
1,1,1,130.380861,1.486734,3279.727211,c6
1,1,1,131.604861,1.500691,3172.705144,c6
1,1,1,133.622861,1.33688,3103.297143,c6
1,1,1,139.188861,1.36125,3415.757077,c6
1,1,1,157.680861,1.496903,5409.010126,c6
1,1,1,162.552861,1.710115,5769.388313,c6
1,1,1,138.774861,1.481761,3734.586274,c6
1,1,1,152.288861,1.626056,5557.811709,c6
1,1,1,134.152861,1.506539,3872.733546,c6
0,2,0,144.398861,1.685592,5173.811508,c7
0,2,0,158.018861,1.694537,6276.701355,c7
0,2,0,175.700861,1.893754,7733.443267,c7
0,2,0,171.086861,1.882908,7781.404533,c7
0,3,1,162.716861,1.743657,5910.438166,c7
0,2,0,155.786861,1.652784,5409.070897,c7
0,2,0,154.314861,1.793681,6255.514276,c7
0,2,0,156.414861,1.872952,6110.753781,c7
0,3,1,151.196861,1.767976,5503.03986,c7
0,2,0,172.814861,1.838648,7520.915095,c7
0,2,0,148.640861,1.637123,4923.796397,c7
0,3,1,154.100861,1.760091,5673.020915,c7
0,2,0,170.870861,1.895008,7771.979905,c7
0,2,0,162.898861,1.849995,6739.807393,c7
0,2,0,167.190861,1.78902,7505.717974,c7
0,2,0,154.264861,1.700362,5804.513685,c7
0,2,0,147.474861,1.665408,5107.881513,c7
0,3,1,173.674861,1.815793,7754.129402,c7
0,2,0,163.964861,1.922235,6905.209731,c7
0,2,0,168.646861,1.781675,6602.766567,c7
0,2,0,165.982861,1.778655,6568.861082,c7
0,2,0,149.682861,1.642353,5062.765658,c7
0,2,0,150.038861,1.666552,5114.151769,c7
0,2,0,139.510861,1.622985,4802.081171,c7
0,2,0,181.216861,1.969082,8213.626702,c7
0,2,0,150.344861,1.676462,5191.939089,c7
0,2,0,150.558861,1.768127,5307.033963,c7
0,2,0,152.122861,1.605981,5428.167873,c7
0,2,0,170.292861,1.927728,7822.51754,c7
0,2,0,156.216861,1.80661,5682.88196,c7
0,2,0,145.448861,1.654504,5280.832954,c7
0,2,0,151.600861,1.777287,5366.174052,c7
0,2,0,165.818861,1.749347,7206.800154,c7
0,2,0,149.520861,1.897725,7289.736604,c7
0,2,0,157.456861,1.785301,6707.976019,c7
0,2,0,145.076861,1.561402,4603.182278,c7
0,2,0,151.684861,1.631335,5022.429939,c7
0,2,0,151.072861,1.711535,5379.308241,c7
0,2,0,148.996861,1.478654,4450.292723,c7
0,2,0,151.204861,1.634509,5107.93271,c7
0,2,0,144.538861,1.648178,4699.553636,c7
0,2,0,152.370861,1.6447,5102.279936,c7
0,2,0,160.798861,1.733136,6475.968172,c7
0,2,0,169.258861,1.934808,7679.001231,c7
0,2,0,156.224861,1.724601,5599.429706,c7
0,2,0,171.358861,1.796521,7385.297999,c7
0,3,1,163.626861,1.807698,7304.594738,c7
0,2,0,154.818861,1.687258,5429.365208,c7
0,2,0,156.414861,1.856303,5837.602998,c7
0,3,1,152.378861,1.769676,5600.139191,c7
0,3,1,166.504861,1.748048,7388.362408,c7
0,3,1,161.518861,1.764231,6808.958115,c7
0,2,0,149.740861,1.66067,5272.361447,c7
0,2,0,151.386861,1.733361,5417.69733,c7
0,2,0,167.802861,1.908784,6848.912428,c7
0,2,0,146.184861,1.628803,4934.952439,c7
0,2,0,158.036861,1.679032,6097.384825,c7
0,2,0,151.204861,1.748648,5467.945396,c7
0,2,0,153.056861,1.799023,6496.403962,c7
0,2,0,167.090861,1.885418,7108.826104,c7
0,3,1,149.352861,1.746414,5238.074186,c7
0,2,0,151.626861,1.667471,5034.63378,c7
0,2,0,151.634861,1.634364,5188.516297,c7
0,2,0,172.102861,1.879837,7773.638677,c7
0,3,0,151.138861,1.776479,5758.678756,c7
0,2,0,173.442861,1.874899,7663.136511,c7
0,2,0,171.788861,1.968583,7881.51558,c7
0,2,0,149.566861,1.647322,5125.744353,c7
0,2,0,164.668861,1.786624,6406.445856,c7
0,2,0,149.252861,1.618167,5040.41472,c7
0,2,0,164.990861,1.839776,7325.332902,c7
0,2,0,164.255861,1.729234,5534.869802,c7
0,2,0,163.956861,1.749388,7541.671635,c7
0,2,0,145.704861,1.556871,4794.74799,c7
0,3,1,164.982861,1.9392,8268.120006,c7
0,2,0,153.528861,1.698746,5613.870729,c7
0,3,1,158.374861,1.772942,6822.504922,c7
0,2,0,148.028861,1.650637,5120.638273,c7
0,2,0,184.598861,1.9221,7624.827763,c7
0,3,1,161.814861,1.791807,7290.581565,c7
0,2,0,154.090861,1.686894,5242.932566,c7
0,2,0,147.284861,1.71781,5360.558664,c7
0,2,0,164.014861,1.71362,6765.264567,c7
0,2,0,151.998861,1.621798,5346.720564,c7
0,2,0,167.488861,1.897515,7774.274672,c7
0,2,0,153.834861,1.788102,5658.90103,c7
0,3,1,170.978861,1.846908,7395.695911,c7
0,2,0,149.270861,1.600726,5011.899493,c7
0,2,0,165.494861,1.882531,7756.242588,c7
0,2,0,149.054861,1.675216,5008.420685,c7
0,2,0,149.376861,1.600707,5019.134661,c7
0,2,0,171.416861,1.804623,7635.354659,c7
0,2,0,148.202861,1.680375,5132.458296,c7
0,2,0,156.820861,1.780969,5914.955645,c7
0,3,1,162.741861,1.7816,6573.338199,c7
0,3,1,153.834861,1.624055,5670.608973,c7
0,3,1,150.038861,1.743979,6081.528557,c7
0,2,0,159.962861,1.872088,6483.969784,c7
0,2,0,157.216861,1.7083,5667.700234,c7
0,3,1,148.872861,1.637185,5111.118269,c7
1,1,1,122.978861,1.14313,1721.758291,c8
2,0,2,137.426861,1.339198,2618.793923,c8
2,0,2,136.732861,1.286436,2217.582095,c8
2,0,2,135.524861,1.258384,1997.329911,c8
2,0,2,121.424861,1.238431,1917.771659,c8
2,0,2,135.292861,1.265867,1992.687702,c8
2,0,2,130.578861,1.223107,1619.730951,c8
2,0,2,134.539861,1.24186,2050.496219,c8
2,0,2,133.556861,1.265026,1872.546277,c8
2,0,2,134.258861,1.30989,1879.321131,c8
2,0,2,132.199861,1.264347,2081.769746,c8
2,0,2,129.520861,1.207222,2127.84117,c8
2,0,2,138.212861,1.334181,2691.372088,c8
2,0,2,129.438861,1.280603,1817.131759,c8
2,0,2,136.896861,1.380973,2133.624807,c8
2,0,2,131.372861,1.229189,1777.64522,c8
2,0,2,132.951861,1.355997,2153.698582,c8
2,0,2,130.884861,1.362814,2055.450086,c8
2,0,2,137.152861,1.38179,2300.605046,c8
2,0,2,128.338861,1.336304,2415.063802,c8
2,0,2,125.392861,1.223389,1671.228645,c8
2,0,2,133.208861,1.340346,2283.56162,c8
2,0,2,126.650861,1.301121,1923.825353,c8
2,0,2,134.366861,1.306265,1958.665971,c8
2,0,2,139.700861,1.315092,2066.564689,c8
2,0,2,140.552861,1.313638,2327.407319,c8
2,0,2,135.582861,1.355637,2055.996931,c8
2,0,2,132.944861,1.300966,1951.218327,c8
2,0,2,128.924861,1.329784,1922.10832,c8
2,0,2,128.775861,1.320327,1830.49453,c8
2,0,2,135.862861,1.340864,2162.956277,c8
2,0,2,134.224861,1.402375,2234.114623,c8
2,0,2,135.283861,1.406702,2188.462527,c8
2,0,2,120.126861,1.408302,2450.887635,c8
2,0,2,142.478861,1.445625,2618.490293,c8
2,0,2,135.912861,1.276593,2114.62544,c8
2,0,2,137.054861,1.366071,2099.035964,c8
2,0,2,136.102861,1.279797,1938.760646,c8
2,0,2,130.430861,1.268754,1916.95008,c8
2,0,2,130.966861,1.328822,1835.493177,c8
2,0,2,127.254861,1.283707,2108.481483,c8
2,0,2,133.250861,1.35025,2140.450321,c8
2,0,2,130.198861,1.238115,1786.454317,c8
2,0,2,149.782861,1.438308,3298.129044,c8
2,0,2,132.422861,1.284319,1909.576262,c8
1,1,1,204.348861,2.035542,8672.428438,c8
2,0,2,129.594861,1.34572,1765.41119,c8
2,0,2,132.009861,1.338539,2065.702851,c8
2,0,2,137.930861,1.400386,2457.486553,c8
2,0,2,139.336861,1.325765,2369.105419,c8
2,0,2,134.432861,1.31316,2298.117079,c8
2,0,2,141.097861,1.384923,2532.448181,c8
2,0,2,125.592861,1.280105,2104.69712,c8
2,0,2,136.830861,1.318526,1918.847286,c8
2,0,2,131.496861,1.311491,2063.889277,c8
2,0,2,123.938861,1.280927,1828.756603,c8
2,0,2,134.424861,1.247495,2128.876791,c8
2,0,2,131.306861,1.264558,1984.421895,c8
2,0,2,130.066861,1.250432,1909.789703,c8
2,0,2,128.792861,1.350261,1961.917926,c8
2,0,2,137.243861,1.352839,2252.597869,c8
2,0,2,134.068861,1.248931,1891.984879,c8
2,0,2,126.038861,1.266591,1692.114899,c8
2,0,2,127.634861,1.256588,2098.88005,c8
1,1,1,131.795861,1.305529,2636.675607,c8
2,0,2,130.082861,1.231427,1876.733282,c8
2,0,2,131.934861,1.295769,2035.777483,c8
2,0,2,128.958861,1.219414,1778.346774,c8
2,0,2,136.954861,1.287808,2010.754617,c8
2,1,3,128.668861,1.269088,1728.209448,c8
2,0,2,131.952861,1.259094,2395.103975,c8
2,0,2,140.419861,1.347618,2450.191202,c8
2,0,2,130.512861,1.235498,1776.552172,c8
2,0,2,133.474861,1.241368,2036.58768,c8
2,0,2,139.816861,1.462808,2377.896613,c8
2,0,2,134.307861,1.358334,2068.635969,c8
2,0,2,131.918861,1.365235,1860.011587,c8
2,0,2,122.450861,1.38839,2048.900414,c8
2,0,2,131.554861,1.327085,2967.872238,c8
2,0,2,134.746861,1.295425,1750.978168,c8
2,0,2,126.527861,1.30506,2250.359111,c8
2,0,2,133.398861,1.29455,2121.614274,c8
2,0,2,131.232861,1.274285,1785.374617,c8
2,0,2,128.676861,1.286587,1777.753184,c8
2,0,2,140.304861,1.441392,2519.99986,c8
2,0,2,138.972861,1.308967,2188.831933,c8
2,0,2,129.562861,1.252884,2117.851821,c8
2,0,2,125.956861,1.286337,1810.839013,c8
2,0,2,132.736861,1.385879,1963.767182,c8
1,1,1,133.447861,1.221363,2124.816323,c8
2,0,2,132.836861,1.277805,1836.407664,c8
2,1,3,141.726861,1.376182,2574.034752,c8
2,0,2,136.747861,1.363863,2222.478423,c8
2,0,2,133.068861,1.352777,1753.588754,c8
2,0,2,134.018861,1.265839,1898.301427,c8
2,0,2,131.364861,1.285505,1949.705089,c8
2,0,2,125.368861,1.263068,2031.281448,c8
2,0,2,127.990861,1.193613,1837.066641,c8
2,0,2,134.431861,1.296923,2001.014145,c8
2,0,2,122.523861,1.209959,1654.651707,c8
1,1,1,136.938861,1.45077,3536.37416,c9
1,1,1,133.490861,1.473635,3724.809452,c9
1,1,1,127.230861,1.417616,2834.117472,c9
1,1,1,134.374861,1.414656,3335.647878,c9
1,1,1,137.616861,1.411906,3772.102425,c9
1,1,1,138.650861,1.451608,3776.501007,c9
1,1,1,134.110861,1.387921,3158.131629,c9
1,1,1,137.376861,1.478531,3882.010465,c9
1,1,1,139.188861,1.36125,3415.757077,c9
1,1,1,128.469861,1.404298,3095.057527,c9
1,1,1,150.874861,1.702441,4716.158306,c9
1,1,1,133.820861,1.400076,3309.147418,c9
1,1,1,157.680861,1.589619,5287.677612,c9
1,1,1,128.775861,1.367185,2948.401601,c9
1,1,1,133.812861,1.435998,3300.499158,c9
1,1,1,133.622861,1.33688,3103.297143,c9
1,1,1,139.096861,1.450297,3412.500862,c9
1,1,1,137.988861,1.413854,3551.972457,c9
1,1,1,138.088861,1.465022,3653.943895,c9
1,1,1,148.698861,1.583194,4722.321164,c9
1,1,1,137.758861,1.432438,3896.595359,c9
1,1,1,141.810861,1.490865,3927.745016,c9
1,1,1,135.028861,1.414662,3033.30714,c9
1,1,1,136.252861,1.459019,3523.050061,c9
1,1,1,162.790861,1.705517,5963.337205,c9
1,1,1,142.992861,1.440626,4567.220105,c9
1,2,1,139.850861,1.458158,3524.816504,c9
1,1,1,137.038861,1.378883,3360.468494,c9
1,1,1,129.330861,1.291504,2478.487674,c9
1,1,1,134.970861,1.428913,3370.497447,c9
1,1,1,129.826861,1.352719,2943.229821,c9
1,1,1,130.894861,1.485332,3634.474219,c9
1,1,1,135.772861,1.437404,3501.144668,c9
1,1,1,138.270861,1.497997,4050.590448,c9
1,1,1,141.528861,1.53556,3979.06929,c9
1,1,1,140.494861,1.446224,3752.246386,c9
1,1,1,133.358861,1.370034,3378.034885,c9
1,1,1,130.380861,1.486734,3279.727211,c9
1,1,1,136.888861,1.410044,3564.512916,c9
1,1,1,141.982861,1.501036,3979.9499,c9
1,1,1,138.261861,1.469979,3464.45338,c9
1,1,1,134.672861,1.340656,2783.463557,c9
1,1,1,164.800861,1.583437,5914.604864,c9
1,1,1,141.462861,1.427947,3822.61863,c9
1,1,1,134.144861,1.464134,3608.452753,c9
1,1,1,138.460861,1.411262,3502.29951,c9
1,1,1,146.350861,1.563774,4257.202425,c9
1,1,1,142.016861,1.478723,4026.338356,c9
1,1,1,140.264861,1.510713,4096.720409,c9
1,1,1,139.850861,1.535636,4077.83686,c9
1,1,1,133.564861,1.429206,3456.270609,c9
1,1,1,135.070861,1.437074,3605.527977,c9
1,1,1,143.736861,1.373109,3940.943157,c9
0,3,1,186.312861,1.950606,11687.239766,c9
1,1,1,133.812861,1.555376,3787.03556,c9
1,1,1,135.102861,1.464756,3662.653051,c9
1,1,1,138.724861,1.516395,3861.449762,c9
1,1,1,130.852861,1.430346,3260.08949,c9
1,1,1,132.472861,1.419565,3442.718957,c9
1,1,1,135.574861,1.437334,4073.644988,c9
1,1,1,150.360861,1.503396,4641.723604,c9
1,1,1,138.906861,1.381086,3649.431492,c9
1,1,1,144.994861,1.584932,4479.01039,c9
1,1,1,145.862861,1.367023,4350.236175,c9
1,1,1,148.450861,1.623929,4380.418535,c9
1,2,2,149.890861,1.65977,4528.578862,c9
1,1,1,133.564861,1.349087,3301.989829,c9
1,1,1,128.230861,1.30956,2741.03901,c9
1,1,1,144.514861,1.565643,3954.637728,c9
1,1,1,149.634861,1.542364,4258.511802,c9
1,1,1,130.926861,1.237328,2435.214416,c9
1,1,1,135.722861,1.48025,3505.5015,c9
0,2,0,177.752861,1.948869,9450.666318,c9
1,1,1,134.688861,1.338318,3260.97243,c9
1,1,1,134.928861,1.321973,3476.298443,c9
0,2,0,195.864861,2.062003,8714.098781,c9
1,1,1,131.686861,1.473021,3127.842539,c9
1,1,1,134.598861,1.521221,3870.753021,c9
1,1,1,137.186861,1.450333,3740.476333,c9
1,1,1,152.528861,1.462137,4580.154276,c9
1,1,1,134.482861,1.302759,2915.846549,c9
1,1,1,127.080861,1.325012,2986.684377,c9
1,1,1,137.046861,1.442786,3381.939491,c9
1,1,1,149.294861,1.502203,4784.061922,c9
1,1,1,138.774861,1.481761,3734.586274,c9
1,1,1,128.354861,1.331942,2880.566016,c9
1,1,1,134.814861,1.395206,3344.928005,c9
1,1,1,138.716861,1.39488,3507.900758,c9
1,1,1,135.996861,1.444872,3362.541425,c9
1,1,1,131.886861,1.367668,3046.965225,c9
1,1,1,150.592861,1.494493,5004.589369,c9
1,1,1,132.960861,1.419682,3583.983013,c9
1,1,1,139.214861,1.615425,4018.886646,c9
1,1,1,142.992861,1.521359,4346.464588,c9
1,1,1,137.022861,1.346556,3593.774748,c9
1,1,1,130.042861,1.364308,2948.697092,c9
1,1,1,159.268861,1.583536,5357.082343,c9
1,1,1,157.498861,1.655794,5326.025889,c9
1,1,1,134.672861,1.541987,3766.763222,c9
